ED ID NormlizedTimeoffset
ED 1054 -0.685724
ED 1055 1.223598
ED 1056 0.422429
ED 1057 0.626575
ED 1058 -2.146713
ED 1059 -1.039762
ED 1060 0.519741
ED 1061 0.660715
ED 1062 1.573159
ED 1063 -0.973943
ED 1064 2.054790
ED 1065 1.434279
ED 1066 -0.330218
ED 1067 1.091557
ED 1068 0.777813
ED 1069 1.591888
ED 1070 2.757142
ED 1071 0.474888
ED 1072 2.113621
ED 1073 3.174938
ED 1074 1.006501
ED 1075 2.314988
ED 1076 0.818813
ED 1077 3.215361
ED 1078 0.940110
ED 1079 2.565310
ED 1080 2.113251
ED 1081 3.161106
ED 1082 1.620446
ED 1083 -0.054921
ED 1084 2.677654
ED 1085 2.302444
ED 1086 2.722122
ED 1087 1.919637
ED 1088 3.605351
ED 1089 2.184016
ED 1090 1.008628
ED 1091 1.665970
ED 1092 0.734428
ED 1093 -2.135402
ED 1094 1.780051
ED 1095 1.843849
ED 1096 1.827991
ED 1097 1.303920
ED 1098 2.962720
ED 1099 2.859892
ED 1100 0.974578
ED 1101 2.030265
ED 1102 -0.031818
ED 1103 1.388850
ED 1104 1.386556
ED 1105 1.000560
ED 1106 2.245632
ED 1107 0.194049
ED 1108 1.636370
ED 1109 2.045878
ED 1110 2.140909
ED 1111 1.285830
ED 1112 1.659892
ED 1113 0.472485
ED 1114 1.378157
ED 1115 0.809489
ED 1116 1.500912
ED 1117 0.359648
ED 1118 1.799514
ED 1119 1.923716
ED 1120 0.774325
ED 1121 1.137549
ED 1122 1.133109
ED 1123 -1.802636
ED 1124 1.082515
ED 1125 2.681854
ED 1126 -1.935602
ED 1127 1.899563
ED 1128 -2.422130
ED 1129 -3.245599
ED 1130 2.052928
ED 1131 1.967843
ED 1132 -3.316657
ED 1133 -3.477636
ED 1134 1.749890
ED 1135 -0.334213
ED 1136 2.309835
ED 1137 0.057101
ED 1138 3.150823
ED 1139 1.443639
ED 1140 -0.518621
ED 1141 0.524849
ED 1142 -0.657988
ED 1143 0.908924
ED 1144 3.390078
ED 1145 1.087294
ED 1146 2.432567
ED 1147 2.738223
ED 1148 3.670363
ED 1149 2.284044
ED 1150 2.649646
ED 1151 1.383127
ED 1152 -0.532273
ED 1153 -0.081868
ED 1154 0.836518
ED 1155 -1.187507
ED 1156 -0.663808
ED 1157 1.664735
ED 1158 -1.229350
ED 1159 1.416604
ED 1160 0.158847
ED 1161 1.035233
ED 1162 -1.150617
ED 1163 -0.831682
ED 1164 -0.699172
ED 1165 2.861114
ED 1166 1.668677
ED 1167 3.282771
ED 1168 2.867656
ED 1169 -0.011598
ED 1170 2.324944
ED 1171 1.591974
ED 1172 3.102024
ED 1173 -1.212380
ED 1174 2.969510
ED 1175 0.154756
ED 1176 -1.189314
ED 1177 1.304008
ED 1178 2.830084
ED 1179 3.251534
ED 1180 1.979946
ED 1181 2.088903
ED 1182 4.498608
ED 1183 0.888168
ED 1184 2.047935
ED 1185 2.727578
ED 1186 3.452111
ED 1187 2.076757
ED 1188 1.294925
ED 1189 3.672233
ED 1190 0.907035
ED 1191 1.708040
ED 1192 2.504929
ED 1193 0.449885
ED 1194 1.870380
ED 1195 2.306271
ED 1196 0.692335
ED 1197 2.742260
ED 1198 3.073194
ED 1199 0.441957
ED 1200 4.823160
ED 1201 0.255327
ED 1202 -0.285177
ED 1203 1.220153
ED 1204 1.869221
ED 1205 3.726413
ED 1206 3.407904
ED 1207 2.043441
ED 1208 2.113448
ED 1209 0.632877
ED 1210 2.259780
ED 1211 0.374255
ED 1212 3.897569
ED 1213 0.386300
ED 1214 -1.183048
ED 1215 2.081106
ED 1216 3.987323
ED 1217 1.195177
ED 1218 0.728456
ED 1219 2.284139
ED 1220 1.784178
ED 1221 2.805111
ED 1222 3.572335
ED 1223 1.731239
ED 1224 2.068547
ED 1225 1.114545
ED 1226 1.645764
ED 1227 1.604383
ED 1228 3.678396
ED 1229 0.465023
ED 1230 -0.324116
ED 1231 2.743025
ED 1232 -0.587240
ED 1233 0.589402
ED 1234 1.159139
ED 1235 -2.018847
ED 1236 -0.179915
ED 1237 1.261027
ED 1238 0.738312
ED 1239 0.595918
ED 1240 -1.025715
ED 1241 1.404839
ED 1242 1.427037
ED 1243 1.161667
ED 1244 1.516664
ED 1245 0.404521
ED 1246 0.143515
ED 1247 0.323701
ED 1248 -1.549512
ED 1249 -0.392838
ED 1250 -0.078799
ED 1251 1.155596
ED 1252 -1.535087
ED 1253 2.137314
ED 1254 2.632908
ED 1255 2.004278
ED 1256 1.681835
ED 1257 0.628286
ED 1258 1.602982
ED 1259 1.097762
ED 1260 2.167851
ED 1261 -1.567438
ED 1262 3.435761
ED 1263 -0.917299
ED 1264 2.261115
ED 1265 0.195344
ED 1266 0.732887
ED 1267 0.897373
ED 1268 1.222165
ED 1269 0.445484
ED 1270 2.382364
ED 1271 -0.289631
ED 1272 2.624615
ED 1273 -0.869769
ED 1274 1.705205
ED 1275 1.655855
ED 1276 0.770532
ED 1277 2.432707
ED 1278 -0.629011
ED 1279 -0.377005
ED 1280 3.174345
ED 1281 2.137151
ED 1282 1.857029
ED 1283 0.426143
ED 1284 2.715808
ED 1285 1.703593
ED 1286 1.827854
ED 1287 1.184895
ED 1288 2.308607
ED 1289 1.108938
ED 1290 0.998855
ED 1291 2.724928
ED 1292 1.539027
ED 1293 1.813827
ED 1294 0.952406
ED 1295 3.854639
ED 1296 0.739605
ED 1297 2.477149
ED 1298 1.089722
ED 1299 3.808624
ED 1300 4.650776
ED 1301 0.985689
ED 1302 2.901250
ED 1303 1.837033
ED 1304 3.973169
ED 1305 0.400626
ED 1306 2.322443
ED 1307 1.680351
ED 1308 2.706833
ED 1309 -1.044940
ED 1310 -0.327310
ED 1311 -1.576235
