TYPE ID Toffset_noisereduction
ED 2514 4.123825
ED 2515 -0.942595
ED 2516 -13.813107
ED 2517 2.577351
ED 2518 2.037081
ED 2519 -1.154137
ED 2520 -8.395905
ED 2521 -6.021230
ED 2522 0.491643
ED 2523 -9.324388
ED 2524 6.177672
ED 2525 6.541110
ED 2526 -6.207523
ED 2527 -1.236327
ED 2528 -3.220501
ED 2529 2.155506
ED 2530 -16.492725
ED 2531 -11.411585
ED 2532 4.806536
ED 2533 -5.626866
ED 2534 6.634468
ED 2535 -8.637303
ED 2536 -6.457660
ED 2537 0.330652
ED 2538 -1.915963
ED 2539 -3.426107
ED 2540 17.387641
ED 2541 -2.502616
ED 2542 -5.625231
ED 2543 -23.382869
ED 2544 7.222647
ED 2545 -23.366938
ED 2546 -1.627289
ED 2547 7.906961
ED 2548 9.208259
ED 2549 -9.363385
ED 2550 4.148097
ED 2551 8.444643
ED 2552 -4.270034
ED 2553 2.572926
ED 2554 -2.427713
ED 2555 -1.163862
ED 2556 7.213744
ED 2557 -0.416997
ED 2558 -6.178106
ED 2559 -1.540919
ED 2560 4.503949
ED 2561 1.415498
ED 2562 1.980462
ED 2563 -7.226605
ED 2564 0.863497
ED 2565 8.003506
ED 2566 -10.302749
ED 2567 5.134446
ED 2568 -2.847730
ED 2569 13.038194
ED 2570 12.629895
ED 2571 -11.321080
ED 2572 -5.881837
ED 2573 -3.354064
ED 2574 -12.251714
ED 2575 0.799007
ED 2576 -14.222504
ED 2577 13.991319
ED 2578 -12.747084
ED 2579 -9.297913
ED 2580 -8.165450
ED 2581 -2.839264
ED 2582 1.326954
ED 2583 -5.612330
ED 2584 -2.206677
ED 2585 8.596402
ED 2586 -14.201346
ED 2587 12.134333
ED 2588 0.175267
ED 2589 -3.024998
ED 2590 7.020208
ED 2591 -1.748082
ED 2592 -3.211254
ED 2593 2.140584
ED 2594 11.662683
ED 2595 3.273160
ED 2596 -27.734934
ED 2597 -16.910665
ED 2598 5.382030
ED 2599 5.175715
ED 2600 -4.601915
ED 2601 -2.286939
ED 2602 -1.644483
ED 2603 8.967871
ED 2604 6.341083
ED 2605 10.565270
ED 2606 -6.620577
ED 2607 -2.409302
ED 2608 -0.248699
ED 2609 -1.925865
ED 2610 1.073525
ED 2611 2.408427
ED 2612 6.618956
ED 2613 -1.655296
ED 2614 7.676879
ED 2615 12.741536
ED 2616 12.111724
ED 2617 -2.593473
ED 2618 -6.208860
ED 2619 -0.984740
ED 2620 4.762368
ED 2621 -8.003261
ED 2622 -14.329581
ED 2623 5.608574
ED 2624 -8.230701
ED 2625 0.335692
ED 2626 13.293167
ED 2627 4.200273
ED 2628 0.245312
ED 2629 -6.771982
ED 2630 -1.323145
ED 2631 6.696899
ED 2632 -8.985303
ED 2633 -6.462446
ED 2634 -9.360216
ED 2635 -1.971982
ED 2636 7.448241
ED 2637 3.068537
ED 2638 15.885595
ED 2639 5.448242
ED 2640 0.561675
ED 2641 -6.140011
ED 2642 -1.410274
ED 2643 -1.467031
ED 2644 -3.316158
ED 2645 9.498213
ED 2646 3.268414
ED 2647 4.632496
ED 2648 5.835944
ED 2649 -20.699307
ED 2650 -2.512550
ED 2651 4.782958
ED 2652 -6.266030
ED 2653 -3.082967
ED 2654 2.117863
ED 2655 5.587834
ED 2656 -1.408751
ED 2657 1.610398
ED 2658 1.379536
ED 2659 16.914042
ED 2660 -0.775604
ED 2661 4.641783
ED 2662 1.991131
ED 2663 8.527563
ED 2664 -15.019296
ED 2665 -13.340369
ED 2666 4.274500
ED 2667 17.484693
ED 2668 -3.423110
ED 2669 -1.271222
ED 2670 5.370900
ED 2671 0.724187
ED 2672 8.128391
ED 2673 -4.712828
ED 2674 -16.179949
ED 2675 10.231057
ED 2676 7.110516
ED 2677 -0.774462
ED 2678 -1.075131
ED 2679 1.217436
ED 2680 -5.369319
ED 2681 1.474424
ED 2682 -0.936377
ED 2683 6.297485
ED 2684 -0.880102
ED 2685 -6.000427
ED 2686 7.169010
ED 2687 5.654928
ED 2688 -16.448949
ED 2689 -1.698231
ED 2690 -3.417882
ED 2691 2.998707
ED 2692 -4.347884
ED 2693 4.826831
ED 2694 0.561582
ED 2695 -17.094512
ED 2696 -13.603646
ED 2697 10.126339
ED 2698 4.433310
ED 2699 18.981548
ED 2700 -16.672157
ED 2701 0.183182
ED 2702 -6.259378
ED 2703 -8.263070
ED 2704 1.020743
ED 2705 1.434226
ED 2706 -8.029090
ED 2707 -18.251623
ED 2708 7.100826
ED 2709 -3.899857
ED 2710 3.968903
ED 2711 0.134927
ED 2712 5.307879
ED 2713 1.808058
ED 2714 4.511096
ED 2715 -2.893677
ED 2716 -10.953520
ED 2717 -5.530111
ED 2718 -3.317075
ED 2719 0.389667
ED 2720 -2.511929
ED 2721 4.488741
ED 2722 -6.511215
ED 2723 4.832560
ED 2724 -1.077719
ED 2725 -6.609566
ED 2726 -8.870397
ED 2727 -12.042068
ED 2728 5.704916
ED 2729 4.010588
ED 2730 -0.322531
ED 2731 5.872896
ED 2732 -0.048117
ED 2733 1.297748
ED 2734 -3.202977
ED 2735 8.348468
ED 2736 -7.468100
ED 2737 -1.162289
ED 2738 7.433325
ED 2739 -2.473560
ED 2740 4.913953
ED 2741 1.874280
ED 2742 2.194494
ED 2743 -4.754414
ED 2744 2.729683
ED 2745 -11.483214
ED 2746 6.531648
ED 2747 0.724290
ED 2748 1.581440
ED 2749 13.680741
ED 2750 -11.885513
ED 2751 10.800654
ED 2752 -3.831492
ED 2753 -3.753031
ED 2754 -12.952482
ED 2755 -5.115199
ED 2756 -4.703600
ED 2757 -3.165520
ED 2758 -2.540308
ED 2759 5.137466
ED 2760 9.678826
ED 2761 4.072167
ED 2762 -0.477170
ED 2763 0.630049
ED 2764 -12.115455
ED 2765 -2.805997
ED 2766 3.331648
ED 2767 3.573543
ED 2768 11.943989
ED 2769 2.645503
ED 2770 -0.021211
ED 2771 -1.870143
ED 2772 -2.722047
ED 2773 -1.216847
ED 2774 -9.675370
ED 2775 -2.977226
ED 2776 6.425992
ED 2777 6.016401
ED 2778 5.145489
ED 2779 -12.929268
ED 2780 0.681578
ED 2781 -8.488646
ED 2782 -8.157237
ED 2783 -4.236151
ED 2784 -6.995957
ED 2785 -4.878484
ED 2786 1.523526
ED 2787 -1.346390
ED 2789 -1.533386
ED 2790 10.044046
ED 2791 -10.006537
ED 2792 -3.194449
ED 2793 3.361380
ED 2794 1.324977
ED 2795 -4.910703
ED 2796 5.607256
ED 2797 2.956557
ED 2798 16.680489
ED 2799 -2.019247
ED 2800 5.842118
ED 2801 -3.827977
ED 2802 -4.841642
ED 2803 -6.522743
ED 2804 6.765445
ED 2805 7.691245
ED 2806 2.035052
ED 2807 -7.592621
ED 2808 6.998056
ED 2809 -18.529564
ED 2810 -12.450652
ED 2811 8.756730
ED 2812 6.017033
ED 2813 -20.344211
ED 2814 -0.267733
ED 2815 -12.991998
ED 2816 3.038857
ED 2817 4.337998
ED 2818 8.658491
ED 2819 1.495875
ED 2820 -2.334173
ED 2821 -13.390254
ED 2822 -0.373876
ED 2823 -29.844658
ED 2824 0.719050
ED 2825 -0.409846
ED 2826 1.116751
ED 2827 2.206751
ED 2828 -6.446430
ED 2829 0.252203
ED 2830 5.966848
ED 2831 4.399608
ED 2832 1.899694
ED 2833 0.560333
ED 2834 10.872600
ED 2835 1.154800
ED 2836 0.852203
ED 2837 -11.307576
ED 2838 5.171103
ED 2839 7.744495
ED 2840 -2.341500
ED 2841 0.293604
ED 2842 9.485350
ED 2843 8.643326
ED 2844 9.174655
ED 2845 3.690423
ED 2846 -3.729160
ED 2847 0.958551
ED 2848 -3.306448
ED 2849 4.077957
ED 2850 -4.595836
ED 2851 -2.959613
ED 2852 2.008323
ED 2853 0.484177
ED 2854 2.420693
ED 2855 -6.209997
ED 2856 -19.927286
ED 2857 -5.041918
ED 2858 -0.314837
ED 2859 11.091999
ED 2860 -3.597087
ED 2861 -5.662126
ED 2862 0.038053
ED 2863 -13.332652
ED 2864 3.275543
ED 2865 5.851014
ED 2866 -5.583710
ED 2867 8.765101
ED 2868 6.666884
ED 2869 6.913165
ED 2870 7.110044
ED 2871 -7.830971
ED 2872 -12.976723
ED 2873 -3.391619
ED 2874 5.988033
ED 2875 -4.970015
ED 2876 -6.819407
ED 2877 -3.347229
ED 2878 -8.505152
ED 2879 -10.314539
ED 2880 -13.566258
ED 2881 -6.484274
ED 2882 -2.643572
ED 2883 -2.685721
ED 2884 0.412827
ED 2885 2.154149
ED 2886 1.962948
ED 2887 16.709920
ED 2888 -11.845220
ED 2889 -3.365419
ED 2890 -6.419379
ED 2891 -5.136644
ED 2892 1.672581
ED 2893 6.666632
ED 2894 -0.596225
ED 2895 2.080603
ED 2896 18.513269
ED 2897 -8.529217
ED 2898 7.881232
ED 2899 2.029108
ED 2900 -0.246770
ED 2901 -2.109974
ED 2902 -1.936541
ED 2903 0.610704
ED 2904 15.588282
ED 2905 0.938670
ED 2906 -3.455310
ED 2907 -0.955829
ED 2908 -2.748052
ED 2909 -9.482998
ED 2910 -6.444219
ED 2911 -7.724700
ED 2912 -2.491907
ED 2913 -3.170776
ED 2914 7.108368
ED 2915 -2.707470
ED 2916 -17.736066
ED 2917 -4.820951
ED 2918 8.659727
ED 2919 -8.283836
ED 2920 8.334027
ED 2921 9.988159
ED 2922 -16.332822
ED 2923 3.564710
ED 2924 0.978328
ED 2925 1.461835
ED 2926 4.831115
ED 2927 9.635953
ED 2928 19.356928
ED 2929 6.515178
ED 2930 13.973348
ED 2931 -28.123267
ED 2932 4.840273
ED 2933 4.407964
ED 2934 5.732900
ED 2935 -13.015720
ED 2936 19.800836
ED 2937 -5.021643
ED 2938 2.056101
ED 2939 7.260141
ED 2940 -11.106990
ED 2941 -2.694071
ED 2942 -8.459211
ED 2943 -9.156316
ED 2944 -3.821139
ED 2945 8.748789
ED 2946 6.176067
ED 2947 -11.491498
ED 2948 -9.133044
ED 2949 1.080906
ED 2950 -10.830302
ED 2951 -1.884611
ED 2952 -8.719352
ED 2953 0.661655
ED 2954 4.396366
ED 2955 -6.672158
ED 2956 -0.142521
ED 2957 3.806779
ED 2958 0.874832
ED 2959 -5.510771
ED 2960 9.869746
ED 2961 9.187732
ED 2962 -15.496118
ED 2963 13.074126
ED 2964 -3.313409
ED 2965 4.804240
ED 2966 7.742323
ED 2967 1.320769
ED 2968 -10.513668
ED 2969 23.239558
ED 2970 19.448951
ED 2971 -0.107801
ED 2972 3.132750
ED 2973 0.891699
ED 2974 -6.443233
ED 2975 2.675589
ED 2976 -6.988671
ED 2977 -1.014488
ED 2978 -6.911782
ED 2979 5.414624
ED 2980 19.247470
ED 2981 3.097524
ED 2982 -21.453139
ED 2983 4.972138
ED 2984 -4.905328
ED 2985 -1.186002
ED 2986 -11.009393
ED 2987 -13.277496
ED 2988 -1.101208
ED 2989 -4.024429
ED 2990 12.151037
ED 2991 5.081663
ED 2992 -1.869230
ED 2993 -1.688590
ED 2994 -5.304214
ED 2995 -0.191517
ED 2996 -10.162628
ED 2997 -1.524509
ED 2998 5.968482
ED 2999 -3.027644
ED 3000 4.698718
ED 3001 -0.626372
ED 3002 -2.349856
ED 3003 3.407676
ED 3004 5.475390
ED 3005 3.060908
ED 3006 3.463565
ED 3007 -1.622730
ED 3008 6.723512
ED 3009 -15.798259
ED 3010 2.058171
ED 3011 23.735031
ED 3012 -2.589985
ED 3013 20.132384
ED 3014 -14.879447
ED 3015 -0.648096
ED 3016 -4.652988
ED 3017 -0.365249
ED 3018 -3.721368
ED 3019 4.128141
ED 3020 -1.717925
ED 3021 4.248342
ED 3022 7.210318
ED 3023 6.843548
ED 3024 -5.084057
ED 3025 1.565798
ED 3026 11.086266
ED 3027 3.475479
ED 3028 -2.840514
ED 3029 16.303787
ED 3030 5.588304
ED 3031 -1.731446
ED 3032 -1.622650
ED 3033 -2.106718
ED 3034 -2.130618
ED 3035 -13.419502
ED 3036 -21.135974
ED 3037 10.038754
ED 3038 -19.727785
ED 3039 -2.092508
ED 3040 -0.847121
ED 3041 -5.866585
ED 3042 -0.841438
ED 3043 3.111872
ED 3044 4.107029
ED 3045 0.116995
ED 3046 -10.906827
ED 3047 3.704073
ED 3048 -8.732603
ED 3049 -4.256351
ED 3050 4.790397
ED 3051 7.835219
ED 3052 -5.251207
ED 3053 -2.235380
ED 3054 9.024131
ED 3055 -11.613815
ED 3056 -4.212218
ED 3057 -4.227524
ED 3058 5.190085
ED 3059 9.925654
ED 3060 -5.786651
ED 3061 -1.610542
ED 3062 -1.760425
ED 3063 -7.596702
ED 3064 -10.811953
ED 3065 -3.052195
ED 3066 -3.900866
ED 3067 7.764073
ED 3068 -3.135198
ED 3069 -11.272922
ED 3070 -0.179576
ED 3071 4.187038
ED 3072 -0.046977
ED 3073 4.150913
ED 3074 -0.917700
ED 3075 -8.163003
ED 3076 7.513553
ED 3077 2.248416
ED 3078 -6.163307
ED 3079 3.186222
ED 3080 4.267499
ED 3081 8.339630
ED 3082 -15.479000
ED 3083 -2.936451
ED 3084 11.456182
ED 3085 16.256954
ED 3086 2.658519
ED 3087 9.021819
ED 3088 4.939965
ED 3089 -1.741972
ED 3090 -1.964881
ED 3091 -12.186938
ED 3092 -1.374541
ED 3093 -0.860915
ED 3094 -0.582253
ED 3095 1.684025
ED 3096 3.999281
ED 3097 -7.307572
ED 3098 -4.421929
ED 3099 -2.233418
ED 3100 -15.110185
ED 3101 -15.645329
ED 3102 -28.232478
ED 3103 -5.156276
ED 3104 21.795781
ED 3105 -2.210422
ED 3106 -10.775019
ED 3107 -9.772173
ED 3108 -13.026441
ED 3109 0.154241
ED 3110 -2.156967
ED 3111 1.768845
ED 3112 -7.238343
ED 3113 -7.801163
ED 3114 7.357426
ED 3115 -7.570772
ED 3116 -10.478896
ED 3117 6.884012
ED 3118 -13.954841
ED 3119 -10.961453
ED 3120 -8.639241
ED 3121 8.689367
ED 3122 7.891934
ED 3123 8.412772
ED 3124 -4.442442
ED 3125 -4.823201
ED 3126 7.072013
ED 3127 -1.225176
ED 3128 -14.104829
ED 3129 6.108627
ED 3130 9.316985
ED 3131 -6.234320
ED 3132 -4.143813
ED 3133 1.556542
ED 3134 -2.459077
ED 3135 -16.304663
ED 3136 -11.429732
ED 3137 8.307338
ED 3138 -9.382742
ED 3139 1.963934
ED 3140 6.433688
ED 3141 0.852072
ED 3142 -1.939264
ED 3143 -1.167825
ED 3144 -7.575538
ED 3145 5.089326
ED 3146 7.851639
ED 3147 -1.827727
ED 3148 -23.764074
ED 3149 -2.012599
ED 3150 -5.414834
ED 3151 0.949559
ED 3152 -3.066572
ED 3153 -3.392156
ED 3154 3.843170
ED 3155 -7.699863
ED 3156 -3.038336
ED 3157 2.994362
ED 3158 0.236256
ED 3159 0.542478
ED 3160 -0.826233
ED 3161 11.898457
ED 3162 7.356823
ED 3163 -2.551611
ED 3164 -2.504140
ED 3165 17.308051
ED 3166 -11.244380
ED 3167 1.097032
ED 3168 13.760630
ED 3169 -6.659082
ED 3170 -4.408745
ED 3171 6.256599
ED 3172 -7.583614
ED 3173 17.296079
ED 3174 4.476889
ED 3175 0.918797
ED 3176 -1.607185
ED 3177 5.559734
ED 3178 -9.304272
ED 3179 5.477805
ED 3180 -6.315855
ED 3181 -7.799606
ED 3182 -16.092926
ED 3183 7.270764
ED 3184 5.840469
ED 3185 8.530634
ED 3186 -3.376396
ED 3187 13.107200
ED 3188 -12.486973
ED 3189 -5.271372
ED 3190 18.572946
ED 3191 -3.682642
ED 3192 -9.971938
ED 3193 8.802979
ED 3194 1.399835
ED 3195 7.209757
ED 3196 -4.331165
ED 3197 7.844355
ED 3198 10.349127
ED 3199 16.841444
ED 3200 6.679448
ED 3201 14.706604
ED 3202 0.763617
ED 3203 3.225078
ED 3204 -0.147264
ED 3205 -6.903307
ED 3206 0.218430
ED 3207 1.581241
ED 3208 -0.670608
ED 3209 6.024403
ED 3210 7.136745
ED 3211 -2.797216
ED 3212 -12.659679
ED 3213 0.784714
ED 3214 -2.371349
ED 3215 6.608160
ED 3216 -0.039239
ED 3217 5.284495
ED 3218 -0.385329
ED 3219 -0.921080
ED 3220 -17.549482
ED 3221 0.368300
ED 3222 -2.650700
ED 3223 12.313654
ED 3224 -6.354184
ED 3225 -12.096119
ED 3226 3.719024
ED 3227 -0.118591
ED 3228 3.493569
ED 3229 -3.292880
ED 3230 3.202758
ED 3231 4.572795
ED 3232 -7.206235
ED 3233 -1.938369
ED 3234 -9.030638
ED 3235 -5.220928
ED 3236 -2.198703
ED 3237 7.589992
ED 3238 1.019871
ED 3239 3.343795
ED 3240 2.483928
ED 3241 -25.522620
ED 3242 -0.431385
ED 3243 -5.634612
ED 3244 1.866943
ED 3245 -4.653661
ED 3246 -9.468534
ED 3247 11.974101
ED 3248 4.055115
ED 3249 -14.720810
ED 3250 6.730804
ED 3251 -8.122929
ED 3252 -3.256178
ED 3253 -9.374714
ED 3254 -4.466319
ED 3255 -13.084378
ED 3256 8.727564
ED 3257 -3.237958
ED 3258 3.428855
ED 3259 6.090461
ED 3260 -1.632167
ED 3261 -10.820673
ED 3262 -6.207962
ED 3263 0.858744
ED 3264 -2.963150
ED 3265 -3.402694
ED 3266 1.773877
ED 3267 0.959312
ED 3268 -3.465106
ED 3269 -4.561206
ED 3270 -3.062262
ED 3271 -10.023055
ED 3272 2.212682
ED 3273 7.447843
ED 3274 1.212476
ED 3275 -2.093456
ED 3276 -4.605602
ED 3277 -2.161114
ED 3278 -15.482986
ED 3279 -8.403976
ED 3280 -12.021631
ED 3281 6.380232
ED 3282 1.545507
ED 3283 -8.141817
ED 3284 -14.980537
ED 3285 -21.884715
ED 3286 2.338106
ED 3287 2.657198
ED 3288 12.657469
ED 3289 -10.918440
ED 3290 5.508194
ED 3291 -6.659143
ED 3292 -3.052203
ED 3293 -5.557572
ED 3294 -0.192350
ED 3295 -5.014938
ED 3296 -5.507914
ED 3297 -4.666263
ED 3298 -3.708131
ED 3299 3.541675
ED 3300 -5.063944
ED 3301 4.295556
ED 3302 3.887058
ED 3303 6.217261
ED 3304 3.394439
ED 3305 -0.179085
ED 3306 -0.657115
ED 3307 7.324126
ED 3308 -14.280167
ED 3309 -2.178358
ED 3310 -10.448685
ED 3311 -4.183303
ED 3312 4.900957
ED 3313 25.158484
ED 3314 -4.513436
ED 3315 -14.496592
ED 3316 11.751466
ED 3317 4.942193
ED 3318 -3.456197
ED 3319 -2.804560
ED 3320 -1.790550
ED 3321 8.701905
ED 3322 2.989090
ED 3323 -3.419244
ED 3324 3.751863
ED 3325 -8.129123
ED 3326 0.118907
ED 3327 7.601187
ED 3328 -6.928613
ED 3329 3.389614
ED 3330 -1.657830
ED 3331 5.495553
ED 3332 0.147801
ED 3333 2.796822
ED 3334 -4.572390
ED 3335 -1.016364
ED 3336 4.342976
ED 3337 1.403227
ED 3338 -10.710821
ED 3339 -0.091067
ED 3340 7.817981
ED 3341 7.886473
ED 3342 -0.325318
ED 3343 -12.327859
ED 3344 -3.482263
ED 3345 -10.079841
ED 3346 0.053317
ED 3347 -12.921842
ED 3348 1.648036
ED 3349 -2.635415
ED 3350 4.620487
ED 3351 19.805946
ED 3352 7.520601
ED 3353 -23.010542
ED 3354 25.005384
ED 3355 -5.308868
ED 3356 7.568098
ED 3357 -5.054549
ED 3358 1.264208
ED 3359 -9.327447
ED 3360 10.791744
ED 3361 4.424518
ED 3362 -1.429879
ED 3363 -4.621889
ED 3364 -4.323141
ED 3365 -17.165877
ED 3366 4.720637
ED 3367 -14.328591
ED 3368 -3.806292
ED 3369 3.514644
ED 3370 -21.394136
ED 3371 -2.334059
ED 3372 6.632067
ED 3373 4.952401
ED 3374 -0.042784
ED 3375 -2.427094
ED 3376 18.162692
ED 3377 -4.418109
ED 3378 0.090764
ED 3379 -10.276822
ED 3380 3.856211
ED 3381 17.707419
ED 3382 -4.451280
ED 3383 -3.512284
ED 3384 7.615281
ED 3385 -4.747967
ED 3386 -8.198196
ED 3387 -6.118938
ED 3388 -5.175906
ED 3389 -0.881107
ED 3390 3.338065
ED 3391 -2.171908
ED 3392 4.854226
ED 3393 -8.173853
ED 3394 -6.056272
ED 3395 -10.491578
ED 3396 -22.075905
ED 3397 -1.645110
ED 3398 4.389176
ED 3399 -1.571813
ED 3400 -0.906238
ED 3401 21.245509
ED 3402 -1.688732
ED 3403 4.328385
ED 3404 -5.618301
ED 3405 0.251524
ED 3406 -1.764764
ED 3407 4.084304
ED 3408 1.091785
ED 3409 0.756080
ED 3410 -14.273483
ED 3411 -4.217874
ED 3412 -1.894110
ED 3413 -2.726436
ED 3414 -6.326623
ED 3415 -0.688133
ED 3416 -3.183772
ED 3417 -14.356212
ED 3418 -0.383422
ED 3419 7.518689
ED 3420 10.585425
ED 3421 7.456284
ED 3422 4.735539
ED 3423 -2.490955
ED 3424 12.964822
ED 3425 -11.591319
ED 3426 2.652684
ED 3427 -10.600959
ED 3428 2.843783
ED 3429 -5.737542
ED 3430 21.444860
ED 3431 -1.899347
ED 3432 -9.349873
ED 3433 6.600293
ED 3434 -1.635740
ED 3435 8.154746
ED 3436 -1.914174
ED 3437 -4.248470
ED 3438 -0.930305
ED 3439 2.277361
ED 3440 14.133272
ED 3441 3.662201
ED 3442 0.904246
ED 3443 0.045796
ED 3444 20.077970
ED 3445 -5.432489
ED 3446 14.030976
ED 3447 5.534367
ED 3448 -14.493030
ED 3449 9.444458
ED 3450 -0.085435
ED 3451 2.781597
ED 3452 -4.785536
ED 3453 -7.277200
ED 3454 -6.361187
ED 3455 3.271134
ED 3456 30.806480
ED 3457 -10.176685
ED 3458 -2.557684
ED 3459 -14.085612
ED 3460 16.340842
ED 3461 8.863674
ED 3462 -3.581046
ED 3463 -7.879269
ED 3464 9.595507
ED 3465 1.080718
ED 3466 -7.902708
ED 3467 -0.135562
ED 3468 -7.931129
ED 3469 -2.587876
ED 3470 0.690694
ED 3471 -3.512931
ED 3472 -1.859377
ED 3473 -12.855521
ED 3474 -13.484223
ED 3475 -6.117879
ED 3476 -5.345802
ED 3477 6.440154
ED 3478 -4.107544
ED 3479 -1.937841
ED 3480 3.019986
ED 3481 -8.198636
ED 3482 -5.596773
ED 3483 -3.318968
ED 3484 1.114083
ED 3485 -7.844717
ED 3486 -1.894533
ED 3487 -15.789659
ED 3488 -21.071049
ED 3489 -9.752572
ED 3490 8.815622
ED 3491 2.469958
ED 3492 -2.387434
ED 3493 -4.447513
ED 3494 -2.109772
ED 3495 -2.789043
ED 3496 -4.328131
ED 3497 -2.435750
ED 3498 -9.386220
ED 3499 5.242348
ED 3500 9.856608
ED 3501 -6.230958
ED 3502 -4.384404
ED 3503 -11.541855
ED 3504 16.769054
ED 3505 -7.635445
ED 3506 1.039611
ED 3507 -0.153939
ED 3508 4.224919
ED 3509 4.988430
ED 3510 3.955457
ED 3511 -0.106411
ED 3512 5.010557
ED 3513 -9.718493
ED 3514 5.253821
ED 3515 2.201184
ED 3516 9.385243
ED 3517 1.763977
ED 3518 2.446895
ED 3519 3.214448
ED 3520 2.721720
ED 3521 0.764389
ED 3522 0.412411
ED 3523 -2.201688
ED 3524 -0.121946
ED 3525 -3.487213
ED 3526 5.278482
ED 3527 -14.965095
ED 3528 6.983996
ED 3529 1.454690
ED 3530 4.922337
ED 3531 -3.463058
ED 3532 -3.333577
ED 3533 10.900500
ED 3534 -4.157151
ED 3535 -28.127370
ED 3536 -9.850795
ED 3537 -2.118260
ED 3538 0.602330
ED 3539 -2.538271
ED 3540 11.700141
ED 3541 -4.324632
ED 3542 -0.948989
ED 3543 8.731902
ED 3544 -4.053100
ED 3545 3.836840
ED 3546 15.867137
ED 3547 13.715563
ED 3548 -3.655092
ED 3549 15.700667
ED 3550 -6.169801
ED 3551 -16.449415
ED 3552 16.683181
ED 3553 -3.319789
ED 3554 0.167822
ED 3555 -3.154954
ED 3556 -4.624838
ED 3557 0.346250
ED 3558 -6.546500
ED 3559 -0.722635
ED 3560 -12.159275
ED 3561 11.147672
ED 3562 1.071686
ED 3563 7.149668
ED 3564 9.264641
ED 3565 10.071799
ED 3566 0.162251
ED 3567 5.939959
ED 3568 -6.160871
ED 3569 6.265635
ED 3570 7.779415
ED 3571 11.588332
ED 3572 -7.824103
ED 3573 -1.764653
ED 3574 -0.655470
ED 3575 -0.984007
ED 3576 13.664513
ED 3577 2.083121
ED 3578 5.811008
ED 3579 -26.129135
ED 3580 -13.867207
ED 3581 -1.621179
ED 3582 9.782575
ED 3583 6.929593
ED 3584 -12.684970
ED 3585 4.183480
ED 3586 2.006012
ED 3587 -6.688373
ED 3588 12.390400
ED 3589 5.205439
ED 3590 2.132163
ED 3591 -5.177828
ED 3592 4.038743
ED 3593 6.168453
ED 3594 -0.305180
ED 3595 -3.299621
ED 3596 4.515647
ED 3597 -11.176932
ED 3598 1.200754
ED 3599 -16.771807
ED 3600 0.849007
ED 3601 8.410578
ED 3602 9.590916
ED 3603 -4.541902
ED 3604 7.947731
ED 3605 7.464370
ED 3606 12.045146
ED 3607 -1.562103
ED 3608 4.591563
ED 3609 -2.065301
ED 3610 1.833083
ED 3611 12.703648
ED 3612 -10.497895
ED 3613 2.718894
ED 3614 -3.035918
ED 3615 -1.078197
ED 3616 15.697601
ED 3617 23.969442
ED 3618 -1.290175
ED 3619 1.605710
ED 3620 -5.174347
ED 3621 -16.171938
ED 3622 1.828991
ED 3623 14.112080
ED 3624 -10.669531
ED 3625 -5.873173
ED 3626 -7.146590
ED 3627 3.653807
ED 3628 -17.458949
ED 3629 4.711767
ED 3630 -10.918980
ED 3631 9.389582
ED 3632 0.762832
ED 3633 4.643179
ED 3634 10.490507
ED 3635 -4.780842
ED 3636 -2.397496
ED 3637 12.547477
ED 3638 -7.887338
ED 3639 -4.109315
ED 3640 -6.252862
ED 3641 -2.048986
ED 3642 6.225968
ED 3643 10.184264
ED 3644 -6.492287
ED 3645 1.594232
ED 3646 1.031074
ED 3647 -3.769805
ED 3648 -0.540711
ED 3649 9.523009
ED 3650 4.019766
ED 3651 0.387899
ED 3652 -4.409288
ED 3653 2.555064
ED 3654 3.097180
ED 3655 -6.546989
ED 3656 13.034300
ED 3657 -4.674063
ED 3658 -4.574396
ED 3659 -2.389568
ED 3660 -11.623080
ED 3661 13.578501
ED 3662 -6.578194
ED 3663 17.478530
ED 3664 4.047275
ED 3665 5.266865
ED 3666 -1.890390
ED 3667 7.979066
ED 3668 3.036620
ED 3669 8.761115
ED 3670 7.046122
ED 3671 4.504982
ED 3672 4.454859
ED 3673 16.347034
ED 3674 -0.894726
ED 3675 -6.053657
ED 3676 7.097245
ED 3677 18.169074
ED 3678 -6.081173
ED 3679 8.718337
ED 3680 12.690592
ED 3681 15.199944
ED 3682 15.256269
ED 3683 9.418709
ED 3684 19.278326
ED 3685 1.222059
ED 3686 -11.164299
ED 3687 -18.017348
ED 3688 9.357578
ED 3689 -1.661745
ED 3690 -2.320654
ED 3691 -10.472013
ED 3692 13.204862
ED 3693 5.905961
ED 3694 23.539792
ED 3695 8.975534
ED 3696 0.411293
ED 3697 -7.166998
ED 3698 5.822677
ED 3699 3.085958
ED 3700 -0.140779
ED 3701 0.336539
ED 3702 -7.297698
ED 3703 -4.464633
ED 3704 4.744056
ED 3705 22.558691
ED 3706 -6.073952
ED 3707 10.265106
ED 3708 14.697485
ED 3709 -2.314173
ED 3710 6.239348
ED 3711 8.275251
ED 3712 2.569315
ED 3713 -0.900448
ED 3714 -15.492889
ED 3715 7.387199
ED 3716 -13.269918
ED 3717 -7.714549
ED 3718 -2.251678
ED 3719 0.869735
ED 3720 -2.673075
ED 3721 0.358146
ED 3722 -0.669588
ED 3723 -6.645964
ED 3724 -12.110844
ED 3725 -1.271055
ED 3726 24.164334
ED 3727 -2.137924
