ED ID NormlizedTimeoffset
ED 686 2.413501
ED 687 -1.202765
ED 688 -0.370917
ED 689 2.595082
ED 690 -0.105408
ED 691 -1.811051
ED 692 -0.023403
ED 693 -3.658875
ED 694 -1.660617
ED 695 -1.172628
ED 696 0.420891
ED 697 -4.475068
ED 698 -0.754129
ED 699 -0.889076
ED 700 3.607751
ED 701 -2.412966
ED 702 -1.378506
ED 703 0.310299
ED 704 -4.153549
ED 705 3.591010
ED 706 0.508956
ED 707 -2.161408
ED 708 -3.660256
ED 709 -2.055280
ED 710 -2.431220
ED 711 -1.522511
ED 712 -1.279687
ED 713 -4.791617
ED 714 -1.343863
ED 715 2.246929
ED 716 1.752934
ED 717 0.318739
ED 718 2.230932
ED 719 0.025834
ED 720 -0.193403
ED 721 3.103433
ED 722 1.162988
ED 723 1.717438
ED 724 1.725806
ED 725 -0.228782
ED 726 -0.528491
ED 727 0.306380
ED 728 -0.568860
ED 729 -0.588029
ED 730 -1.505807
ED 731 -0.379041
ED 732 -2.201839
ED 733 2.885785
ED 734 -1.052164
ED 735 -0.654048
ED 736 -0.016111
ED 737 -2.507814
ED 738 1.043457
ED 739 -1.901601
ED 740 -0.477346
ED 741 -0.236715
ED 742 -0.791728
ED 743 -1.065292
ED 744 1.710800
ED 745 0.002329
ED 746 2.227722
ED 747 1.627910
ED 748 1.324435
ED 749 2.502112
ED 750 1.246341
ED 751 -1.398886
ED 752 0.557229
ED 753 0.182718
ED 754 3.476739
ED 755 1.883044
ED 756 0.696967
ED 757 -0.737689
ED 758 -0.085652
ED 759 1.259771
ED 760 2.745842
ED 761 1.220959
ED 762 2.420874
ED 763 -1.643223
ED 764 -1.799555
ED 765 2.268613
ED 766 1.754526
ED 767 1.400585
ED 768 0.887605
ED 769 0.140617
ED 770 1.326097
ED 771 1.273162
ED 772 3.441750
ED 773 1.800010
ED 774 -1.495987
ED 775 1.045859
ED 776 -1.770775
ED 777 -1.261397
ED 778 -1.531096
ED 779 -2.225519
ED 780 0.088137
ED 781 2.370545
ED 782 1.370419
ED 783 0.505636
ED 784 -0.225515
ED 785 2.137336
ED 786 -0.940959
ED 787 -0.692922
ED 788 1.603321
ED 789 1.924728
ED 790 0.108612
ED 791 3.990151
ED 792 1.064192
ED 793 -0.731182
ED 794 -0.433789
ED 795 -0.048937
ED 796 1.080024
ED 797 -0.192332
ED 798 -1.700126
ED 799 2.818605
ED 800 -0.702637
ED 801 -0.391648
ED 802 3.001907
ED 803 -0.218254
ED 804 -0.533375
ED 805 -0.356495
ED 806 -1.949091
ED 807 0.112704
ED 808 -1.231761
ED 809 -0.162010
ED 810 -2.930374
ED 811 -3.452983
ED 812 -2.263166
ED 813 -1.175414
ED 814 -1.381914
ED 815 -0.963567
ED 816 1.145548
ED 817 -2.745841
ED 818 0.687459
ED 819 0.543504
ED 820 -3.031735
ED 821 1.230024
ED 822 0.289536
ED 823 2.805344
ED 824 1.887824
ED 825 2.954624
ED 826 -0.571468
ED 827 2.965168
ED 828 0.861609
ED 829 0.819837
ED 830 0.539779
ED 831 0.816717
ED 832 0.490558
ED 833 -1.473934
ED 834 4.035295
ED 835 2.444727
ED 836 0.313936
ED 837 2.842844
ED 838 1.489934
ED 839 0.315455
ED 840 1.396594
ED 841 2.647602
ED 842 1.094110
ED 843 -0.992061
ED 844 0.357219
ED 845 1.401250
ED 846 0.443230
ED 847 2.108061
ED 848 2.109403
ED 849 0.125548
ED 850 0.348817
